0.040634921,107.426
0.046439909,108.675
0.052244898,110.134
0.058049887,109.022
0.063854875,108.446
0.069659864,108.127
0.075464853,107.86
0.081269841,107.248
0.087074830,106.524
0.092879819,105.85
0.098684807,104.361
0.104489796,103.674
0.110294785,102.732
0.116099773,101.878
0.121904762,100.372
0.127709751,99.0932
0.133514739,98.6038
0.139319728,98.3464
0.145124717,98.5575
0.150929705,98.6722
0.156734694,97.6944
0.162539683,97.23
0.168344671,96.7392
0.174149660,96.6286
0.179954649,96.7171
0.185759637,96.8518
0.191564626,97.0313
0.197369615,97.4179
0.203174603,97.4224
0.208979592,97.9756
0.214784580,98.1501
0.220589569,98.4477
0.226394558,98.9829
0.232199546,99.222
0.238004535,99.699
0.243809524,99.8215
0.249614512,99.8602
0.255419501,99.6985
0.261224490,99.4459
0.267029478,98.9551
0.272834467,98.6169
0.278639456,97.8335
0.284444444,97.5807
0.290249433,96.8889
0.296054422,96.8822
0.301859410,96.9653
0.307664399,96.7064
0.313469388,96.1789
0.319274376,95.6909
0.325079365,95.5965
0.330884354,96.7016
0.336689342,96.8393
0.342494331,96.8338
0.348299320,96.2275
0.354104308,95.3778
0.359909297,97.0121
0.365714286,97.7027
0.371519274,95.8735
0.377324263,95.5732
0.383129252,94.7196
0.388934240,95.4879
0.394739229,96.792
0.400544218,97.0991
0.406349206,97.4022
0.412154195,97.7149
0.417959184,97.8963
0.423764172,98.5745
0.429569161,98.8778
0.435374150,99.3152
0.441179138,99.4476
0.446984127,99.5703
0.452789116,99.4034
0.458594104,99.3508
0.464399093,99.0122
0.470204082,99.0102
0.476009070,98.9529
0.481814059,98.846
0.487619048,98.8022
0.493424036,98.6178
0.499229025,98.4995
0.505034014,98.4433
0.510839002,98.4112
0.516643991,98.3553
0.522448980,98.2346
0.528253968,98.0766
0.534058957,97.8294
0.539863946,97.8694
0.545668934,98.0789
0.551473923,98.3485
0.557278912,99.1992
0.563083900,99.3884
0.568888889,99.7136
0.574693878,99.8541
0.580498866,99.8502
0.586303855,99.8269
0.592108844,99.9911
0.597913832,99.9988
0.603718821,100.362
0.609523810,100.545
0.615328798,100.829
0.621133787,100.738
0.626938776,100.708
0.632743764,100.709
0.638548753,100.655
0.644353741,100.77
0.650158730,100.625
0.655963719,100.401
0.661768707,100.323
0.667573696,100.084
0.673378685,99.9395
0.679183673,99.8607
0.684988662,99.5701
0.690793651,99.2831
0.696598639,99.234
0.702403628,99.3158
0.708208617,99.4812
0.714013605,99.5296
0.719818594,99.6405
0.725623583,99.4514
0.731428571,99.4035
0.737233560,99.4876
0.743038549,99.2176
0.748843537,99.3306
0.754648526,98.6209
0.760453515,98.6433
0.766258503,99.1357
0.772063492,99.2089
0.777868481,99.5345
0.783673469,99.619
0.789478458,99.6329
0.795283447,99.8073
0.801088435,99.7859
0.806893424,99.8224
0.812698413,99.8341
0.818503401,99.7201
0.824308390,99.695
0.830113379,99.5594
0.835918367,99.5042
0.841723356,99.3184
0.847528345,99.2127
0.853333333,98.9749
0.859138322,98.4765
0.864943311,97.5518
0.870748299,97.6093
0.876553288,97.7436
0.882358277,97.8601
0.888163265,97.9548
0.893968254,97.9335
1.172607710,97.6833
1.178412698,98.0019
1.184217687,96.6045
1.190022676,96.9104
1.195827664,97.3993
1.201632653,97.4061
1.207437642,97.5161
1.213242630,97.8369
1.219047619,98.3912
1.224852608,99.4593
1.230657596,99.0773
1.236462585,99.4109
1.242267574,102.168
1.248072562,102.832
1.253877551,104.012
1.259682540,104.344
1.265487528,107.614
1.271292517,107.932
1.277097506,109.678
1.282902494,111.664
1.288707483,115.606
1.294512472,115.957
1.300317460,118.529
1.306122449,121.732
1.311927438,123.403
1.317732426,124.077
1.323537415,126.393
1.329342404,128.034
1.335147392,128.276
1.340952381,128.706
1.346757370,130.172
1.352562358,130.382
1.358367347,130.885
1.364172336,131.227
1.369977324,130.742
1.375782313,130.981
1.381587302,130.593
1.387392290,130.213
1.393197279,130.035
1.399002268,128.89
1.404807256,128.578
1.410612245,128.598
1.416417234,128.32
1.422222222,128.392
1.428027211,128.377
1.433832200,128.159
1.439637188,127.938
1.445442177,128.005
1.451247166,127.972
1.457052154,128.191
1.462857143,128.867
1.468662132,129.192
1.474467120,129.754
1.480272109,129.934
1.486077098,129.661
1.491882086,130.563
1.497687075,130.816
1.503492063,130.855
1.509297052,131.433
1.515102041,131.2
1.520907029,131.519
1.526712018,131.777
1.532517007,131.635
1.538321995,131.92
1.544126984,131.423
1.549931973,131.468
1.555736961,132.105
1.561541950,131.68
1.567346939,131.473
1.573151927,131.379
1.578956916,130.896
1.584761905,131.119
1.590566893,131.239
1.596371882,130.845
1.602176871,130.713
1.607981859,130.328
1.613786848,130.54
1.619591837,130.641
1.625396825,130.9
1.631201814,131.311
1.637006803,131.278
1.642811791,132.008
1.648616780,132.208
1.654421769,132.14
1.660226757,132.538
1.666031746,132.387
1.671836735,132.493
1.677641723,132.98
1.683446712,133.023
1.689251701,133.282
1.695056689,133.522
1.700861678,133.557
1.706666667,134.533
1.712471655,135.018
1.718276644,135.187
1.724081633,135.419
1.729886621,135.078
1.735691610,134.894
1.741496599,134.894
1.747301587,134.526
1.753106576,134.41
1.758911565,133.896
1.764716553,132.84
1.770521542,131.987
1.776326531,131.566
1.782131519,131.191
1.787936508,131.025
1.793741497,131.388
1.799546485,131.699
1.805351474,131.542
1.811156463,131.131
1.816961451,130.598
1.822766440,130.253
1.828571429,130.58
1.834376417,130.97
1.840181406,131.154
1.845986395,131.605
1.851791383,131.534
1.857596372,131.567
1.863401361,131.593
1.869206349,131.413
1.875011338,131.832
1.880816327,132.051
1.886621315,131.72
1.892426304,131.773
1.898231293,131.515
1.904036281,131.041
1.909841270,131.242
1.915646259,130.738
1.921451247,130.298
1.927256236,129.703
1.933061224,129.023
1.938866213,128.486
1.944671202,128.08
1.950476190,127.822
1.956281179,127.359
1.962086168,126.745
1.967891156,126.581
1.973696145,126.1
1.979501134,126.078
1.985306122,126.122
1.991111111,126.254
1.996916100,126.715
2.002721088,127.2
2.008526077,127.5
2.014331066,127.636
2.020136054,127.971
2.025941043,128.287
2.031746032,128.418
2.037551020,128.82
2.043356009,128.885
2.049160998,128.83
2.054965986,128.887
2.060770975,128.777
2.066575964,128.8
2.072380952,128.758
2.078185941,128.651
2.083990930,128.384
2.089795918,127.989
2.095600907,127.579
2.101405896,127.486
2.107210884,127.389
2.113015873,127.16
2.118820862,126.991
2.124625850,126.794
2.130430839,126.565
2.136235828,126.503
2.142040816,126.622
2.147845805,126.641
2.153650794,126.948
2.159455782,127.043
2.165260771,127.194
2.171065760,127.443
2.176870748,127.481
2.182675737,127.809
2.188480726,128.219
2.194285714,128.542
2.200090703,129.115
2.205895692,129.68
2.211700680,129.853
2.217505669,129.947
2.223310658,130.246
2.229115646,130.366
2.234920635,130.485
2.240725624,130.434
2.246530612,130.215
2.252335601,129.835
2.258140590,129.452
2.263945578,129.289
2.269750567,128.864
2.275555556,128.433
2.281360544,128.018
2.287165533,127.693
2.292970522,127.189
2.298775510,126.74
2.304580499,126.584
2.310385488,126.456
2.316190476,126.3
2.321995465,126.29
2.327800454,126.271
2.333605442,126.536
2.339410431,126.954
2.345215420,127.39
2.351020408,127.639
2.356825397,128.15
2.362630385,128.628
2.368435374,128.919
2.374240363,129.103
2.380045351,129.31
2.385850340,129.578
2.391655329,129.622
2.397460317,129.646
2.403265306,129.654
2.409070295,129.391
2.414875283,129.228
2.420680272,129.123
2.426485261,128.983
2.432290249,128.78
2.438095238,128.65
2.443900227,128.542
2.449705215,128.19
2.455510204,127.802
2.461315193,127.488
2.467120181,127.375
